,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Doors,Mileage_km
5090,941,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,133926 km,4.0,Automatic,Front,Left wheel,Red,12,4,133926.0
5091,27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,33355 km,4.0,Automatic,Front,Left wheel,Silver,4,4,33355.0
5092,20385,-,BMW,X5,2004,Jeep,Yes,Diesel,3.0 Turbo,230000 km,6.0,Tiptronic,4x4,Left wheel,Grey,6,5,230000.0
5093,706,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,138384 km,6.0,Automatic,4x4,Left wheel,Black,12,4,138384.0
5094,18817,639,FORD,Fusion,2014,Sedan,Yes,Petrol,2,141752 km,4.0,Automatic,4x4,Left wheel,White,0,4,141752.0
5095,20385,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,100000 km,4.0,Automatic,Front,Left wheel,Blue,11,4,100000.0
5096,61816,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,17320 km,4.0,Automatic,Front,Left wheel,White,4,4,17320.0
5097,4234,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,208627 km,4.0,Automatic,Front,Left wheel,Black,0,4,208627.0
5098,706,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,189571 km,4.0,Automatic,Front,Left wheel,Silver,0,4,189571.0
5099,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6.0,Automatic,Rear,Left wheel,Black,12,4,175614.0
5100,45342,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,106055 km,4.0,Automatic,Front,Left wheel,Black,4,4,106055.0
5101,14113,-,SUZUKI,Kizashi sporti,2010,Sedan,Yes,Petrol,2.4,145000 km,4.0,Variator,4x4,Left wheel,Silver,8,4,145000.0
5102,37633,-,BMW,535,2013,Sedan,Yes,Petrol,3.0 Turbo,155000 km,6.0,Tiptronic,Rear,Left wheel,Silver,14,4,155000.0
5103,2038,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542 km,6.0,Automatic,4x4,Left wheel,White,12,4,186542.0
5104,57428,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,73324 km,4.0,Automatic,Front,Left wheel,Silver,4,4,73324.0
5105,61521,1110,SSANGYONG,REXTON,2017,Jeep,Yes,Diesel,2.2,65689 km,4.0,Automatic,Front,Left wheel,Black,4,4,65689.0
5106,8781,-,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,115000 km,4.0,Automatic,Rear,Left wheel,White,2,4,115000.0
5107,18817,382,HYUNDAI,Sonata hybrid,2014,Sedan,No,Hybrid,2.4,132000 km,4.0,Tiptronic,Front,Left wheel,Black,10,4,132000.0
5108,26720,399,HONDA,FIT,2019,Hatchback,Yes,Hybrid,1.5,2336 km,4.0,Automatic,Front,Left wheel,Black,4,4,2336.0
5109,36733,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,170000 km,4.0,Automatic,Front,Left wheel,Grey,4,4,170000.0
5110,11917,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,180000 km,4.0,Automatic,Front,Left wheel,White,10,4,180000.0
5111,125,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,287274 km,6.0,Automatic,4x4,Left wheel,White,12,4,287274.0
5112,627,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,272189 km,4.0,Automatic,Front,Left wheel,Silver,0,4,272189.0
5113,17562,-,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,122000 km,4.0,Tiptronic,Front,Left wheel,Black,8,4,122000.0
5114,4391,-,OPEL,Astra,1996,Hatchback,No,Petrol,1.6,111112 km,4.0,Manual,Front,Left wheel,Black,2,4,111112.0
5115,12544,-,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,81000 km,4.0,Automatic,Front,Right-hand drive,Silver,8,4,81000.0
5116,549,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,63149 km,4.0,Automatic,Front,Left wheel,Red,12,4,63149.0
5117,11604,781,TOYOTA,Camry SPORT,2012,Sedan,Yes,Petrol,2.5,149000 km,4.0,Tiptronic,Front,Left wheel,Grey,12,4,149000.0
5118,12858,1451,BMW,550,2011,Hatchback,Yes,Petrol,4.4,110000 km,4.0,Automatic,Rear,Left wheel,Black,12,4,110000.0
5119,470,640,BMW,528,2013,Sedan,Yes,Petrol,2,140944 km,4.0,Automatic,4x4,Left wheel,Grey,12,4,140944.0
5120,25089,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,124382 km,4.0,Automatic,Front,Left wheel,White,4,4,124382.0
5121,6899,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,
5122,43278,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8.0,Automatic,4x4,Left wheel,White,0,4,160138.0
5123,23521,-,MERCEDES-BENZ,Vito,2005,Microbus,No,Diesel,2.2,300000 km,4.0,Manual,Rear,Left wheel,White,2,4,300000.0
5124,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4.0,Automatic,Front,Left wheel,White,12,4,225510.0
5125,21953,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,208000 km,4.0,Variator,Front,Left wheel,Carnelian red,12,4,208000.0
5126,13172,-,MERCEDES-BENZ,ML 350,2005,Jeep,Yes,Petrol,3.5,171531 km,6.0,Tiptronic,4x4,Left wheel,White,6,4,171531.0
5127,26657,640,VOLKSWAGEN,Tiguan,2013,Jeep,Yes,Petrol,2.0 Turbo,95000 km,4.0,Tiptronic,Front,Left wheel,Silver,8,4,95000.0
5128,9408,-,FORD,Transit,1992,Microbus,No,Diesel,2.5,111111 km,4.0,Manual,Rear,Left wheel,White,0,4,111111.0
5129,16935,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,165302 km,4.0,Automatic,Front,Left wheel,Silver,4,4,165302.0
5130,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,381135 km,4.0,Automatic,Front,Left wheel,Orange,4,4,381135.0
5131,314,1172,FORD,B-MAX,2011,Jeep,Yes,Petrol,3.5,263338 km,6.0,Automatic,Front,Left wheel,Black,12,4,263338.0
5132,10976,-,MERCEDES-BENZ,ML 500,2002,Jeep,Yes,CNG,5,200000 km,8.0,Tiptronic,4x4,Left wheel,Silver,8,4,200000.0
5133,27065,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,102138 km,4.0,Automatic,Front,Left wheel,Silver,4,4,102138.0
5134,11500,-,INFINITI,FX35,2005,Jeep,Yes,Petrol,3.5,1000 km,6.0,Tiptronic,4x4,Left wheel,Silver,6,4,1000.0
5135,20200,640,FORD,C-MAX,2013,Sedan,Yes,Plug-in Hybrid,2,105000 km,4.0,Automatic,Front,Left wheel,White,8,4,105000.0
5136,8500,-,MITSUBISHI,Montero Sport,2004,Jeep,No,CNG,3,250000 km,6.0,Automatic,4x4,Left wheel,Carnelian red,4,4,250000.0
5137,39201,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,182821 km,4.0,Automatic,Front,Left wheel,Silver,4,4,182821.0
5138,12858,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,52668 km,4.0,Automatic,Front,Left wheel,Black,4,4,52668.0
5139,37633,-,BMW,X1 28Xdrive,2014,Jeep,Yes,Petrol,2.0 Turbo,95000 km,4.0,Tiptronic,4x4,Left wheel,Grey,12,4,95000.0
5140,18346,690,CHEVROLET,Malibu LT,2016,Sedan,No,Petrol,1.5 Turbo,91380 km,4.0,Automatic,Front,Left wheel,Silver,8,4,91380.0
5141,36065,1211,BMW,X5 restilling,2010,Jeep,Yes,Petrol,3.0 Turbo,165000 km,6.0,Tiptronic,4x4,Left wheel,Golden,12,4,165000.0
5142,4704,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,112282 km,4.0,Automatic,Front,Left wheel,Silver,4,4,112282.0
5143,8781,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974 km,4.0,Automatic,Front,Left wheel,Black,0,4,194974.0
5144,8154,-,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,Petrol,3.2,0 km,6.0,Tiptronic,4x4,Left wheel,Silver,4,4,
5145,5488,-,MERCEDES-BENZ,A 190,2001,Hatchback,Yes,Petrol,1.9,147000 km,4.0,Tiptronic,Front,Right-hand drive,Black,4,4,147000.0
5146,22580,1172,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064 km,6.0,Automatic,4x4,Left wheel,Grey,12,4,368064.0
5147,7213,-,FORD,Focus Fokusi,2004,Sedan,No,Diesel,1.8 Turbo,177087 km,4.0,Manual,Front,Left wheel,Grey,6,4,177087.0
5148,12231,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4.0,Automatic,4x4,Left wheel,Red,0,4,110531.0
5149,157,915,JEEP,Grand Cherokee,2014,Jeep,Yes,Diesel,3,218230 km,6.0,Automatic,Front,Left wheel,Black,12,4,218230.0
5150,470,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,65362 km,4.0,Automatic,Front,Left wheel,Silver,12,4,65362.0
5151,9565,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221 km,6.0,Automatic,Rear,Left wheel,Black,12,4,171221.0
5152,6272,-,MAZDA,Premacy,2003,Minivan,No,Petrol,1.8,10270 km,4.0,Automatic,Front,Right-hand drive,Grey,2,4,10270.0
5153,20385,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,85000 km,4.0,Tiptronic,Front,Left wheel,Silver,12,4,85000.0
5154,100,-,MERCEDES-BENZ,Sprinter,2008,Microbus,Yes,Diesel,2.2 Turbo,200000 km,4.0,Manual,Rear,Left wheel,White,4,4,200000.0
5155,13799,-,SKODA,Fabia,2009,Hatchback,No,Diesel,1.4 Turbo,120000 km,3.0,Manual,Front,Left wheel,Black,6,4,120000.0
5156,14740,-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,200000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,200000.0
5157,12544,639,FORD,Focus,2014,Hatchback,No,Petrol,2,147995 km,4.0,Automatic,Front,Left wheel,White,0,4,147995.0
5158,12980,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,187500 km,4.0,Automatic,Front,Left wheel,Black,4,4,187500.0
5159,32929,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,54865 km,4.0,Automatic,Front,Left wheel,Grey,4,4,54865.0
5160,11290,-,SUZUKI,SX4,2008,Jeep,No,Petrol,2,123000 km,4.0,Automatic,4x4,Left wheel,Black,6,4,123000.0
5161,19444,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,40272 km,4.0,Automatic,Front,Left wheel,Grey,12,4,40272.0
5162,24775,-,LEXUS,IS 250 რესტაილინგი,2011,Sedan,Yes,Petrol,2.5,138000 km,6.0,Tiptronic,Rear,Left wheel,Grey,10,4,138000.0
5163,220,753,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,221126 km,4.0,Automatic,Front,Left wheel,Black,0,4,221126.0
5164,20266,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,376356 km,4.0,Automatic,Front,Left wheel,Silver,4,4,376356.0
5165,37163,696,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,42857 km,4.0,Automatic,Front,Left wheel,Blue,4,4,42857.0
5166,8467,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000 km,4.0,Automatic,Front,Left wheel,Red,6,4,150000.0
5167,15053,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,140000 km,4.0,Automatic,Front,Right-hand drive,White,2,4,140000.0
5168,19444,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,82000 km,4.0,Tiptronic,4x4,Left wheel,Silver,12,4,82000.0
5169,3763,790,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.6,91930 km,4.0,Automatic,Front,Left wheel,Silver,4,4,91930.0
5170,16465,-,BMW,335 335i,2008,Sedan,Yes,Petrol,3.0 Turbo,97800 km,6.0,Manual,Rear,Left wheel,Black,8,4,97800.0
5171,75793,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,21680 km,4.0,Automatic,Front,Left wheel,Black,4,4,21680.0
5172,21639,751,KIA,Optima,2013,Sedan,No,Hybrid,2.4,127200 km,4.0,Tiptronic,Front,Left wheel,White,12,4,127200.0
5173,18817,-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,108800 km,4.0,Automatic,Front,Left wheel,Orange,6,4,108800.0
5174,19444,502,FORD,Fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4.0,Automatic,Front,Left wheel,Black,8,4,100000.0
5175,30238,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,116092 km,4.0,Automatic,Front,Left wheel,Silver,4,4,116092.0
5176,3763,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,Left wheel,White,12,4,124912.0
5177,3763,891,LEXUS,IS 200,2016,Sedan,Yes,Petrol,2,58328 km,4.0,Automatic,Rear,Left wheel,White,12,4,58328.0
5178,24775,1750,LEXUS,RX 400 RESTAILING,2008,Jeep,Yes,Hybrid,3.3,235200 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,235200.0
5179,4391,-,VOLKSWAGEN,Vento,1997,Sedan,No,CNG,1.8,174000 km,4.0,Manual,Front,Left wheel,Silver,4,4,174000.0
5180,7056,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,116346 km,4.0,Automatic,Front,Left wheel,Black,4,4,116346.0
5181,21950,-,SCION,tC,2014,Coupe,No,Petrol,2.5,92000 km,4.0,Tiptronic,Front,Left wheel,Blue,6,2,92000.0
5182,29087,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,50509 km,4.0,Automatic,Front,Left wheel,Grey,4,4,50509.0
5183,6586,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0 km,6.0,Automatic,Rear,Left wheel,Silver,12,4,
5184,12112,586,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.8,130000 km,4.0,Automatic,Front,Left wheel,Black,4,4,130000.0
5185,15681,333,FORD,C-MAX,2014,Hatchback,No,Hybrid,2,135657 km,4.0,Automatic,Front,Left wheel,White,12,4,135657.0
5186,1568,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6.0,Automatic,Rear,Left wheel,Black,12,4,175614.0
5187,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,286095 km,4.0,Automatic,Front,Left wheel,Silver,4,4,286095.0
5188,2509,-,DODGE,Intrepid,1999,Sedan,No,Petrol,2.7,215064 km,6.0,Automatic,Front,Left wheel,Beige,5,4,215064.0
5189,11851,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,200000 km,4.0,Automatic,Front,Left wheel,Silver,4,4,200000.0
5190,5175,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,Left wheel,Grey,12,4,
5191,5896,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,160487 km,4.0,Automatic,Front,Left wheel,Black,4,4,160487.0
5192,39750,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,68942 km,4.0,Automatic,Front,Left wheel,White,4,4,68942.0
5193,31361,-,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6.0,Automatic,4x4,Left wheel,Black,2,4,52000.0
5194,6899,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,
5195,34811,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,Left wheel,Black,0,4,229334.0
5196,25402,-,LEXUS,RX 400 HYBRID,2008,Jeep,Yes,Hybrid,3.3,270432 km,6.0,Automatic,4x4,Left wheel,Grey,8,4,270432.0
5197,3763,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,138491 km,4.0,Automatic,Front,Left wheel,Black,0,4,138491.0
5198,3763,-,VOLKSWAGEN,Passat,2002,Sedan,No,Petrol,1.8 Turbo,0 km,4.0,Tiptronic,Front,Left wheel,Silver,6,4,
5199,9408,1438,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,152000 km,4.0,Manual,Front,Left wheel,Grey,2,4,152000.0
5200,27284,431,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856 km,4.0,Automatic,4x4,Left wheel,Black,12,4,73856.0
5201,37633,-,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,166000 km,4.0,Variator,Front,Left wheel,Black,0,4,166000.0
5202,16621,-,SUBARU,Forester,2005,Jeep,Yes,Petrol,2.0 Turbo,145000 km,4.0,Manual,4x4,Right-hand drive,White,4,4,145000.0
5203,11760,-,HONDA,Elysion,2005,Minivan,Yes,Petrol,2.4,145000 km,4.0,Tiptronic,4x4,Right-hand drive,White,6,4,145000.0
5204,23521,934,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,0 km,4.0,Automatic,4x4,Left wheel,Black,0,4,
5205,392,585,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,0 km,4.0,Automatic,Front,Left wheel,Silver,12,4,
5206,549,1202,HYUNDAI,Santa FE,2017,Sedan,Yes,Petrol,2.4,96790 km,4.0,Automatic,Front,Left wheel,Black,12,4,96790.0
5207,30734,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8.0,Automatic,4x4,Left wheel,Black,0,4,264339.0
5208,24148,-,TOYOTA,Prius ფლაგინი,2012,Hatchback,Yes,Plug-in Hybrid,1.8,262400 km,4.0,Automatic,Front,Left wheel,Silver,12,4,262400.0
5209,8311,-,MITSUBISHI,Outlander,2002,Jeep,No,CNG,2.4,240000 km,4.0,Tiptronic,Front,Left wheel,White,4,4,240000.0
5210,29144,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,42765 km,4.0,Automatic,Front,Left wheel,White,4,4,42765.0
5211,470,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,136712 km,4.0,Automatic,4x4,Left wheel,White,0,4,136712.0
5212,7000,-,BMW,528,1998,Sedan,Yes,Petrol,2.8,124000 km,6.0,Manual,Rear,Left wheel,Black,0,4,124000.0
5213,22266,-,BMW,535,2009,Sedan,Yes,Petrol,3.0 Turbo,198400 km,6.0,Tiptronic,Rear,Left wheel,White,10,4,198400.0
5214,24148,781,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,90600 km,4.0,Variator,Front,Left wheel,Silver,6,4,90600.0
5215,392,1111,MAZDA,CX-9,2013,Sedan,Yes,Petrol,3.7,55858 km,6.0,Automatic,4x4,Left wheel,Grey,12,4,55858.0
5216,15053,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,176878 km,4.0,Automatic,Front,Left wheel,Silver,4,4,176878.0
5217,3293,1249,NISSAN,Altima,2017,Sedan,Yes,Petrol,2.5,134571 km,4.0,Automatic,Front,Left wheel,Grey,12,4,134571.0
5218,41629,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,129841 km,4.0,Automatic,Front,Left wheel,Black,4,4,129841.0
5219,2195,586,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,430278 km,4.0,Automatic,Front,Left wheel,Black,12,4,430278.0
5220,11917,-,NISSAN,Tiida,2006,Sedan,No,LPG,1.6,200000 km,4.0,Automatic,Front,Left wheel,Silver,2,4,200000.0
5221,3293,645,TOYOTA,Prius,2011,Coupe,Yes,Hybrid,1.8,229461 km,4.0,Automatic,Front,Left wheel,Black,12,4,229461.0
5222,2000,-,ZAZ,969 968m,1989,Coupe,No,Petrol,0.8,201000 km,3.0,Manual,Front,Left wheel,Blue,0,2,201000.0
5223,3000,-,OPEL,Astra,2003,Sedan,No,Petrol,1.9,2222 km,2.0,Manual,Front,Left wheel,Purple,11,4,2222.0
5224,9722,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,Left wheel,Black,12,4,127515.0
5225,19384,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127983 km,4.0,Automatic,Front,Left wheel,Grey,4,4,127983.0
5226,4704,-,NISSAN,March,2002,Sedan,No,Petrol,1.4,200000 km,4.0,Automatic,4x4,Right-hand drive,Green,2,4,200000.0
5227,13172,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,151443 km,4.0,Automatic,Front,Left wheel,Grey,12,4,151443.0
5228,5018,-,MERCEDES-BENZ,Smart,2004,Hatchback,No,Petrol,1.3,1000900 km,4.0,Tiptronic,Front,Right-hand drive,Black,8,4,1000900.0
5229,784,917,BMW,X5,2013,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,Left wheel,Black,12,4,
5230,19757,-,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,76800 km,4.0,Tiptronic,Front,Left wheel,Blue,12,4,76800.0
5231,20385,1091,MAZDA,CX-5 Touring,2016,Jeep,No,Petrol,2.5,122918 km,4.0,Automatic,Front,Left wheel,Blue,8,4,122918.0
5232,157,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128 km,6.0,Automatic,4x4,Left wheel,Grey,0,4,401128.0
5233,35438,-,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,144000 km,4.0,Tiptronic,Front,Left wheel,Silver,0,4,144000.0
5234,941,1356,LEXUS,GX 460,2014,Jeep,Yes,Petrol,4.6,200402 km,8.0,Automatic,4x4,Left wheel,Silver,0,4,200402.0
5235,31047,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,99200 km,4.0,Tiptronic,4x4,Left wheel,Green,12,4,99200.0
5236,4234,642,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2,307072 km,4.0,Automatic,Front,Left wheel,Black,12,4,307072.0
5237,1176,831,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,200960 km,4.0,Automatic,Front,Left wheel,Blue,12,4,200960.0
5238,20300,-,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,155300 km,4.0,Automatic,Front,Left wheel,Black,10,4,155300.0
5239,8154,-,HONDA,Edix,2004,Hatchback,No,Petrol,1.7 Turbo,1000 km,4.0,Automatic,Front,Right-hand drive,Blue,0,4,1000.0
5240,2800,-,HYUNDAI,Elantra,1999,Sedan,No,Petrol,2,1111 km,4.0,Automatic,Front,Left wheel,Silver,4,4,1111.0
5241,37633,1211,MERCEDES-BENZ,ML 350 BLUETEC,2010,Jeep,Yes,Diesel,3.0 Turbo,69000 km,6.0,Tiptronic,4x4,Left wheel,Black,12,4,69000.0
5242,49858,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,126465 km,4.0,Automatic,Front,Left wheel,Grey,4,4,126465.0
5243,100,-,HYUNDAI,IX35 2.0,2013,Jeep,Yes,Petrol,2,100000 km,10.0,Tiptronic,4x4,Left wheel,Silver,12,4,100000.0
5244,42987,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,85532 km,4.0,Automatic,Front,Left wheel,Black,4,4,85532.0
5245,42692,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,24846 km,4.0,Automatic,Front,Left wheel,White,4,4,24846.0
5246,11917,-,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000 km,6.0,Automatic,4x4,Left wheel,Silver,8,4,201000.0
5247,4861,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877 km,6.0,Automatic,4x4,Left wheel,White,12,4,264877.0
5248,37476,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,24526 km,4.0,Automatic,Front,Left wheel,White,4,4,24526.0
5249,13485,-,OPEL,Zafira,2007,Universal,Yes,Diesel,1.9 Turbo,0 km,4.0,Manual,Front,Left wheel,Beige,6,4,
5250,47537,877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,93720 km,4.0,Automatic,Front,Left wheel,White,4,4,93720.0
5251,7997,-,VOLKSWAGEN,Touran,2004,Minivan,No,Petrol,2,135000 km,4.0,Tiptronic,Front,Right-hand drive,Silver,8,4,135000.0
5252,3293,1872,CHEVROLET,Impala,2018,Sedan,Yes,Petrol,3.6,71194 km,6.0,Automatic,Front,Left wheel,Silver,12,4,71194.0
5253,15681,650,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,107200 km,4.0,Automatic,Rear,Left wheel,Black,6,4,107200.0
5254,10976,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,421167 km,4.0,Automatic,Front,Left wheel,White,4,4,421167.0
5255,27654,629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,11261 km,4.0,Automatic,Front,Left wheel,White,4,4,11261.0
5256,392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,Left wheel,Grey,12,4,314373.0
5257,14166,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,206088 km,4.0,Automatic,Front,Left wheel,White,4,4,206088.0
5258,188,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358 km,4.0,Automatic,Front,Left wheel,Grey,0,4,125358.0
5259,73071,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8.0,Automatic,4x4,Left wheel,Black,0,4,188078.0
5260,14426,764,KIA,Optima,2015,Sedan,Yes,Petrol,2,64032 km,4.0,Automatic,Front,Left wheel,Silver,4,4,64032.0
5261,12231,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,216070 km,4.0,Automatic,Front,Left wheel,Silver,4,4,216070.0
5262,157,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323 km,6.0,Automatic,4x4,Left wheel,Black,12,4,220323.0
5263,3450,1869,CHEVROLET,Impala,2019,Sedan,Yes,Petrol,3.6,18438 km,6.0,Automatic,Front,Left wheel,Silver,12,4,18438.0
5264,3136,1694,NISSAN,Frontier,2016,Sedan,Yes,Petrol,4,105427 km,6.0,Automatic,Front,Left wheel,Brown,12,4,105427.0
5265,18817,-,BMW,750 4.8,2005,Sedan,Yes,CNG,4.8,210000 km,8.0,Tiptronic,Rear,Left wheel,White,12,4,210000.0
5266,10349,-,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Diesel,3.2 Turbo,195330 km,6.0,Tiptronic,Rear,Left wheel,Silver,6,4,195330.0
5267,2195,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,328282 km,4.0,Automatic,Front,Left wheel,Silver,12,4,328282.0
5268,46414,915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3,57755 km,6.0,Automatic,4x4,Left wheel,White,6,4,57755.0
5269,1019,1537,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358 km,6.0,Automatic,4x4,Left wheel,Black,12,4,318358.0
